text,category,date-received,sender,sender_category,label
"Enjoy 50% OFF on buffet at Seasonal Tastes, The Westin Manila with your BDO Card!
Valid for 2 to 10 pax til 06/30/25

Search Westin on BDO web for T&C
DTI207939",ads,2025-02-05 13:51:06,BDO Deals,Verified_Brand,0
"Up to 50% OFF on VDAY Deals w/ BDO Cards!

-50% OFF at Yellow Cab
-25% OFF at Designer Blooms
-25% OFF + FREE Shipping on FlowerStore .ph
-20% OFF on foodpanda
-Up to 6% OFF on Trip .com

Promo period varies per partner. 

Search Valentine's on the BDO site for T&C. DTI210167,213454,213441,208244,210641",ads,2025-02-06 10:33:10,BDO Deals,Verified_Brand,0
"Celebrate the love season with Bvlgari. Find the perfect gift for yourself or your loved ones and enjoy BUY NOW, PAY LATER at 0% interest for up to 36 months term on minimum spend with your BDO Credit Card. Promo runs until 2/28/25. Visit BDO Website, Deals, search Bvlgari for T&Cs. DTI208437",ads,2025-02-07 11:14:55,BDO Deals,Verified_Brand,0
"Pay tuition in installments w/ your BDO Credit Card at 0% interest at Arellano University School of Law, Enderun Colleges, John Robert Powers or 0.70% add-on rate/mo. up to 36 mos. at Xavier School, ICA Greenhills, Miriam College & more. Offer is until June 30, 2025. Visit BDO website for T&Cs. DTI211526",ads,2025-02-10 11:43:07,BDO Deals,Verified_Brand,0
"BUY NOW, PAY LATER at 0% interest up to 36 months at select Digital Walker & open_source by Beyond the Box stores w/ your BDO Credit Card!

Enjoy freebies worth up to P18K for every pre-order of the Samsung Galaxy S25 Series until Feb. 13, 2025. Visit BDO Website & search DIGITAL WALKER for T&Cs DTI210982",ads,2025-02-10 13:44:17,BDO Deals,Verified_Brand,0
"Sign up for BDO Pay from Jan 28-Mar 15 and get P300 CASHBACK! Unlock an EXTRA P500 when you Scan to Pay anywhere using your BDO Credit Card for an accumulated spend of P1,000. Download BDO Pay now! T&Cs apply. DTI212203  
 
This promo is exclusive for NEW BDO Pay users with BDO Credit Cards and is available for a limited time only. Scan to Pay daily limit is P50,000. This daily limit is combined for all payment source accounts.",ads,2025-02-10 15:38:32,BDO Deals,Verified_Brand,0
"Celebrate pre-Valentine's at Faure Le Page in Greenbelt, Makati & receive a special gift on Feb. 12 from 3PM-6PM. Buy Now, Pay Later at 0% interest for up to 12 months w/ your BDO Credit Card. Text 09178255956 to confirm your appointment. Visit BDO Website, Deals & search Faure Le Page for T&Cs. DTI208437",ads,2025-02-11 10:09:47,BDO Deals,Verified_Brand,0
"Convert recent purchases on your BDO Credit Card of at least P3K or USD200 to installment! Enjoy a LOW 0.49% monthly add-on rate for 3 to 24-month terms!

Apply Now & use PROMO ID 432A4649AA

-Log in to BDO Pay/BDO Online app>Installment Offers>Purchase Convert> Purchase Convert Low Rate>Apply Now
-Visit BDO website>Deals>search Purchase Convert Low Rate >Apply Now

Offer until Mar 31, 2025. T&Cs & fees apply. DTI214139

To stop msgs, text STOP to 225678.",ads,2025-02-24 11:00:18,BDO Deals,Verified_Brand,0
"Travel better w/ your BDO Card & Emirates! Enjoy exclusive fares from Manila & Clark as low as USD787 (Economy) & USD2,245 (Business) to Europe. Book online w/ the promo code PHBDO25 from 03/01-13/25. Travel til 12/31/25. Search Emirates Exclusive Sale on BDO site for T&C. CAB01540214s.2025 & DTI215281",ads,2025-02-25 14:09:57,BDO Deals,Verified_Brand,0
"SM 3-Day Sale on Feb 28-Mar 2

Get up to P3,000 EXTRA savings w/ your BDO Credit Card!

Shop at SM Store & SM Retail stores:
10% OFF on BUY NOW PAY LATER
5% OFF on straight purchase

Promo runs at SM Sta. Mesa & Taytay.

Search SM 3Day Sale at BDO site for T&Cs. DTI212725. To stop msgs, txt STOP to 225678",ads,2025-02-26 11:28:13,BDO Deals,Verified_Brand,0
"Mark your calendars! Book your summer travels at the BDO Travel Sale from March 14-16, 2025. Visit us onground at The Fifth at Rockwell or book online www. bdo. com. ph/ travel to enjoy exclusive fares from Philippine Airlines, Emirates, EVA Air, Qatar Airways, Asiana Airlines, Japan Airilines, China Airlines & more w/ your BDO Cards. Search BDO Travel Sale on the BDO Website for T&Cs. DTI214485",ads,2025-02-26 14:18:50,BDO Deals,Verified_Brand,0
"Do you want P800 cashback? Just sign up for BDO Pay to get P300 and Scan to Pay and charge to your BDO Credit Card to get additional P500 cashback!

Min. spend of P1,000 is required. Promo ends March 15, 2025. 
T&C apply. DTI212203

This promo is exclusive for NEW BDO Pay users with BDO Credit Cards and is available for a limited time only. Scan to Pay limit for Credit Card is up to the available credit limit. For Bank Account, the daily limit is P50,000.",ads,2025-02-27 09:47:28,BDO Deals,Verified_Brand,0
"Enjoy low fares during Philippine Airlines' Anniversary Sale with BDO Credit and Debit Card for as low as USD169 (Economy), USD649 (Business) to Japan & USD469 (Economy), USD3,029 (Business) to USA. Other domestic/international destinations are available. Promo til Mar. 20, 2025. Travel from Mar. 1, 2025 onwards, unless specified. Visit the Philippine Airlines website to book. T&Cs apply. CAB0169-02-19 & 0160-02-17-s.2025",ads,2025-02-27 15:03:02,BDO Deals,Verified_Brand,0
"Up to P1000 Cashback on Shopee 3.3 w/ BDO Credit Cards on Mar 2-4! Enroll your Promo ID 432A4649AA til 3/5. For T&C, search Shopee on the BDO site.DTI216110",ads,2025-02-28 09:04:55,BDO Deals,Verified_Brand,0
"BUY NOW PAY LATER at the Lazada 3.3 Pasabog Sale until Mar. 7, 2025!

Avail 0% interest up to 12 mos. w/ your BDO Credit Card at Samsung, HONOR, Starlink, Dyson & more.

Choose 0% installment as payment method & select term. BUY NOW PAY LATER is available year-round.

Visit BDO website for T&Cs. DTI208437",ads,2025-03-03 10:08:14,BDO Deals,Verified_Brand,0
"Get up to P5K Cashback with your BDO Mastercard Credit Card for a cumulative spend in Retail and Dept Stores:
-P50K for P2.5K Cashback
-P100K for P5K Cashback
*Min. P2K per transaction

Enroll using Promo ID 432A4649AA
Promo runs until 03/31/25.

For T&Cs, search Shopping Cashback on BDO Web. DTI212649.",ads,2025-03-03 10:26:46,BDO Deals,Verified_Brand,0
"BUY NOW PAY 3 MONTHS LATER at Slimmers World Body and Skin Clinic.

Enjoy 0% interest up to 12 months and 25% off on select body and skin treatments with your BDO Credit Card . Valid until May 31, 2025.

Visit BDO website, click Deals and search Slimmers World for promo details. T&Cs apply. DTI215367",ads,2025-03-05 09:54:46,BDO Deals,Verified_Brand,0
"BUY NOW PAY LATER at 0% interest up to 6 months term with your BDO Credit Card! Plus, enjoy 10% OFF on min. spend at Foot Locker, New Balance, Planet Sports, Fitflop, HOKA, Converse, Rookie and more.

Promo until 4/30/25. Visit BDO Website, Deals, search Planet Sports for details. T&Cs apply DTI215498",ads,2025-03-05 10:21:36,BDO Deals,Verified_Brand,0
"No BDO Pay yet? Sign up now to get P300 and unlock an extra P500 when you Scan to Pay with your BDO Credit Card for a min. purchase of P1,000. Promo ends March 15, 2025. T&C apply. DTI212203

This promo is exclusive for NEW BDO Pay users with BDO Credit Cards and is available for a limited time only. Scan to Pay limit for Credit Card is up to the available credit limit. For Bank Account, the daily limit is P50,000.",ads,2025-03-05 15:18:46,BDO Deals,Verified_Brand,0
"Shop and save your card for the first time and get P500 Cashback for a min. cumulative spend of P3,500 on Lazada with your BDO Mastercard Credit Card. 

To join, enroll your Promo ID 432A4649AA

Promo runs until March 15, 2025.

For T&Cs, visit the BDO website & search Lazada Cashback. DTI214856",ads,2025-03-07 15:55:44,BDO Deals,Verified_Brand,0
"Transfer card balances from other banks to your BDO Credit Card & pay on installment at 0.42% monthly add-on rate for up to 60 mos. Use PROMO ID 432A4649AA

To apply:
-Log in to BDO Online or BDO Pay app>Installment Offers>Balance Transfer>Balance Transfer Low Rate>Apply Now
-Visit BDO website>Deals>Balance Transfer Low Rate>Apply Now
-Call (02) 8667-1680

Offer is until Mar 31, 2025. Applicable rate subject to BDO approval. T&Cs & fees apply. DTI210432",ads,2025-03-11 09:26:32,BDO Deals,Verified_Brand,0
"Book these exclusive fares at the BDO Travel Sale as low as USD248 (Economy) & USD888 (Business) to Japan, USD240 (Economy) & USD750 (Business) to Korea, USD404 (Economy) & USD2,880 (Business) to USA, USD563 (Economy) & USD2,016 (Business) to Europe. Book online at www. bdo. com. ph/ travel or onground at The Fifth at Rockwell on March 14-16, 2025. Travel til Feb. 28, 2026, unless specified. Search BDO Travel Sale on the BDO Website for T&Cs. DTI214485",ads,2025-03-12 09:50:54,BDO Deals,Verified_Brand,0
Enjoy the best of Mt. Fuji in Shizuoka & Yamanashi w/ BDO Credit or Debit Cards! Book through World Joint Travel website. Min. of 3 Days 2 Nights stay at JPY213K/person. Promo runs until 12/31/2025. Visit BDO website & search Exclusive Japan Travel Package for T&Cs. DTI210629,ads,2025-03-13 15:33:37,BDO Deals,Verified_Brand,0
"Get up to P3K The Travel Club voucher when you Fly Now Pay Later with your BDO Credit Card! Spend a min. of P50K at The BDO Travel Sale from Mar. 14-16, 2025 at The Fifth at Rockwell. Enjoy 0% interest for 3 months & pay 2 months later. Visit BDO Website, Deals, Search Fly Now Pay Later for T&Cs DTI217540",ads,2025-03-13 15:59:59,BDO Deals,Verified_Brand,0
"#TravelBETTER with BDO Cards!

- 8% OFF on Agoda hotels
- Up to 6% OFF on Trip .com hotels & flights
- Up to 40% OFF on Big Sky Travel WiFi

Promo period varies per partner.

Search Online Deals on the BDO website for T&C
DTI210640/210641/217569",ads,2025-03-13 16:16:52,BDO Deals,Verified_Brand,0
"Pay your purchases from The BDO Travel Sale on installment with a low 0.49% monthly add-on rate for 3 to 24-month terms.

Convert on-site at The Fifth Rockwell Powerplant & get up to P3K voucher from The Travel Club! 

Min. spend to qualify for the voucher is at P50K or USD864 (single/accumulated spend).

Promo runs from March 14-16, 2025.

For details, visit BDO website, click Deals and search Purchase Convert Travel Sale.

T&Cs & fees apply. DTI217791",ads,2025-03-13 16:47:30,BDO Deals,Verified_Brand,0
"Hi Scott! Get up to P10,000 CASHBACK on airline, hotel, travel-related and overseas in-store purchases with your BDO Mastercard!

Just reach a cumulative spend of:
*P300,000 to get P10,000 Cashback
*P150,000 to get P5,000 Cashback

Enroll NOW using PROMO ID 432A4649AA.

Promo runs from March 15 - May 31, 2025.

For T&Cs, search Travel Cashback on the BDO website. DTI216400",ads,2025-03-14 13:21:03,BDO Deals,Verified_Brand,0
"Ending soon! Get up to P5K Cashback when you shop with your BDO Mastercard Credit Card! Accumulate at least P50K spend in Retail and Department Stores until Mar 31, 2025, minimum spend of P2K per transaction. 

Enroll using Promo ID 432A4649AA

Search Shopping Cashback on BDO website for T&Cs. DTI212649.",ads,2025-03-14 15:27:44,BDO Deals,Verified_Brand,0
"Promo extended until April 15, 2025 - qualify for P300 cashback when you sign up for BDO Pay, then unlock an EXTRA P500 if you also Scan to Pay and accumulate a spend of at least P1K using your BDO Credit Card. T&Cs apply. DTI212203  

Promo exclusive to BDO Credit Cardholders new to BDO Pay. Available for a limited time only. Scan to Pay limit for Credit Card is up to the available credit limit. For Bank Account, the daily limit is P50,000.",ads,2025-03-14 15:50:14,BDO Deals,Verified_Brand,0
"Get up to P2K Cashback with min. required spend at SM Appliance Center with your BDO Credit Card!

P25K spend: Get P1K cashback
P50K spend: Get P2K cashback

ENROLL NOW using Promo ID 432A4649AA until Apr 30, 2025. Plus, BUY NOW PAY 3 MONTHS LATER at 0% interest up to 24 months in-store or on 3 months term for online spend.  

Cashback offer is not in conjunction with SM 3-Day Sale offer. Visit BDO Website and search SM Appliance Center for T&Cs DTI217131",ads,2025-03-14 15:59:46,BDO Deals,Verified_Brand,0
"The BDO Travel Sale continues! Book exclusive fares from our travel partners with your BDO Cards. As low as USD248 (Economy) & USD888 (Business) to Japan, USD240 (Economy) & USD750 (Business) to Korea, USD404 (Economy) & USD2,880 (Business) to USA, USD563 (Economy) & USD2,016 (Business) to Europe. Visit www. bdo. com. ph/ travel for details on how to book. Promo runs until 03/31, unless specified. Travel period varies per partner. T&Cs apply. DTI216914",ads,2025-03-17 11:29:24,BDO Deals,Verified_Brand,0
"BUY NOW PAY LATER at 0% interest up to 36 mos at BSD International, Techno Kid, Mobile World & more w/ your BDO Credit Card.

Get P500 OFF & free Havit Speaker w/ a P25K min spend until 6/30/25. 1st installment will be billed on your next SOA. Visit BDO Website, search BSD International for T&Cs DTI216271",ads,2025-03-18 10:56:47,BDO Deals,Verified_Brand,0
"Convert recent purchases on your BDO Credit Card of at least P3K or USD200 to installment! Enjoy a LOW 0.49% monthly add-on rate for 3 to 24-month terms!

Apply Now & use PROMO ID 432A4649AA

-Log in to BDO Pay/BDO Online app>Installment Offers>Purchase Convert> Purchase Convert Low Rate>Apply Now
-Visit BDO website>Deals>search Purchase Convert Low Rate >Apply Now

Offer until Mar 31, 2025. T&Cs & fees apply. DTI214139

To stop msgs, text STOP to 225678.",ads,2025-03-20 10:14:39,BDO Deals,Verified_Brand,0
"BUY NOW PAY LATER at 0% interest up to 24 months at Aerophone w/ your BDO Credit Card.

Get a free Casetalk Fan with purchase of Vivo V50 at participating Vivo Concept Stores & any Aerophone, Cybertech, Smart Gadget & Aeromobile stores until 3/31/25. Visit BDO Website, search Aerophone for T&Cs DTI216158",ads,2025-03-21 08:39:36,BDO Deals,Verified_Brand,0
"Get up to 17% or P1.5K OFF on Lazada Bday w/ BDO Credit Cards (Mar 24,8pm - Mar 27). Use vouchers w/ min P5K spend. Search Lazada on BDO website DTI216389",ads,2025-03-21 11:27:04,BDO Deals,Verified_Brand,0
"Don't miss up to 30% OFF or freebies on BUY NOW PAY LATER at 0% interest w/ your BDO Credit Card at Abenson, AllHome, Anson's, Automatic Centre, Dyson, GE Monogram, SM Appliance Center, Western Appliances & more. Plus, pay 3 mos. later until 5/31/25. Visit BDO website, search Appliances for T&Cs DTI215363",ads,2025-03-21 15:14:25,BDO Deals,Verified_Brand,0
"Sign up for BDO Pay and get P300! Plus, Scan to Pay with your BDO Credit Card and score an extra P500 cashback!

Min. spend of P1,000 is required. Promo ends April 15, 2025.  T&C apply. DTI212203

This promo is exclusive for NEW BDO Pay users with BDO Credit Cards and is available for a limited time only. Scan to Pay limit for Credit Card is up to the available credit limit. For Bank Account, the daily limit is P50,000.",ads,2025-03-24 08:03:00,BDO Deals,Verified_Brand,0
"Up to 50% OFF at The Bistro Group

Use BDO Mastercard for a min. bill of P3K, Tue-Fri til 4/4. Max P2.5K OFF. For T&C, search Bistro Group on BDO web. DTI216838",ads,2025-03-24 10:51:49,BDO Deals,Verified_Brand,0
"Enjoy luxury shopping at Alexander McQueen, Balenciaga, Bottega Veneta, Givenchy, Kenzo, Loewe, Saint Laurent & Versace. Take advantage of 0% interest up to 12 months at participating brands' boutiques. Promo runs from Mar. 10 - Jun. 30, 2025. Visit BDO Website, click Deals, search SSI for T&Cs. DTI208437",ads,2025-03-24 16:43:56,BDO Deals,Verified_Brand,0
"50% OFF at Bistronomia

Use BDO Mastercard for a min. bill of P5K, Tue-Fri til 4/4. Max P5K OFF. For T&C, search Bistro Group on BDO web. DTI216838",ads,2025-03-25 11:22:13,BDO Deals,Verified_Brand,0
"Enjoy low fares at Cathay Pacific Travel Fair on 03/28-30,25 at Mega Fashion Hall, SM Megamall w/ BDO Cards as low as USD100 (Economy) & USD650 (Business) to Hong Kong, USD365 (Economy) & USD2,980 (Business) to USA, & USD425 (Economy) & USD1,870 (Business) to Europe. Travel til 12/31/25. Plus, avail of FLY NOW, PAY LATER at 0% interest on 3 mos. term & pay 2 mos. later w/ BDO Credit Cards. Search Cathay Pacific Travel Fair on BDO site for T&Cs. DTI218892.",ads,2025-03-26 08:47:53,BDO Deals,Verified_Brand,0
"BUY NOW PAY LATER at 0% interest and enjoy exclusive offers from SM Appliance Center, ACE Hardware, Our Home, Crate & Barrel, Dyson, and SM Home w/ your BDO Credit Card.

Plus, pay 3 months later until May 31, 2025.

Visit the BDO website, search 'Appliances', 'Furniture' or 'Hardware' for T&Cs. DTI215363",ads,2025-03-27 08:38:12,BDO Deals,Verified_Brand,0
